time,source,keyword,frame,D/H,link,relevancy,immigrant category
11,3,1,13,1,https://www.dailymail.co.uk/news/article-12777961/The-tragic-tale-two-families-torn-apart-tragedy-one-police-commissioners-son-son-immigrant-single-mum.html,0,5
11,3,1,11,0,https://www.dailymail.co.uk/wires/afp/article-12768413/Trump-vows-new-migrant-crackdown-visit-Mexico-border.html,0,5
11,3,1,1,0,https://www.dailymail.co.uk/wires/ap/article-12768291/Mother-teen-killed-traffic-stop-France-leads-protest-against-officers-release.html,0,5
11,3,1,6,1,https://www.dailymail.co.uk/wires/ap/article-12762869/Logan-Airport-not-appropriate-place-migrants-arriving-daily-Massport-CEO-says.html,1,5
11,3,1,13,1,https://www.dailymail.co.uk/tvshowbiz/article-12761257/im-celebrity-star-nella-rose-loss-mother-spiral-debt-homelessness-father-death-four-years-later.html,0,5
11,3,1,7,0,https://www.dailymail.co.uk/news/article-12761173/immigrant-sexually-assaulted-nine-year-old-sister-law-deported.html,1,5
11,3,1,6,1,https://www.dailymail.co.uk/wires/ap/article-12759257/Massachusetts-lawmakers-fail-approve-250M-emergency-shelter-aid.html,1,5
11,3,1,3,0,https://www.dailymail.co.uk/wires/ap/article-12754219/Judges-free-police-officer-suspected-killing-teen-suburban-Paris-set-French-riots.html,1,5
11,3,1,13,1,https://www.dailymail.co.uk/wires/ap/article-12753745/Advocates-scramble-aid-homeless-migrant-families-Massachusetts-caps-emergency-shelter-slots.html,1,5
11,3,1,3,1,https://www.dailymail.co.uk/wires/afp/article-12740949/Peter-Nygard-Canadian-fashion-mogul-convicted-sex-abuser.html,1,5
11,3,1,2,0,https://www.dailymail.co.uk/wires/ap/article-12732651/Class-action-lawsuit-alleges-unsafe-conditions-migrant-detention-facility-New-Mexico.html,1,5
11,3,1,1,0,https://www.dailymail.co.uk/news/article-12725089/Indefinite-immigrant-detention-unlawful-High-Court-rules-90-asylum-seekers-freed.html,1,5
11,3,1,4,0,https://www.dailymail.co.uk/news/article-12707177/ICE-illegal-immigrant-Senegal-TERRORISM-charges.html,1,5
11,3,1,13,1,https://www.dailymail.co.uk/wires/ap/article-12706721/Texas-man-convicted-manslaughter-driveway-slaying-killed-Moroccan-immigrant.html,1,5
10,3,1,13,1,https://www.dailymail.co.uk/video/tvshowbiz/video-3047713/Video-Trish-opens-reality-migrant-diary-room.html,1,5
10,3,1,11,0,https://www.dailymail.co.uk/galleries/article-12676457/Chicago-mayor-Brandon-Johnson-slammed-locked-migrant-camp-meeting.html,0,5
10,3,1,3,1,https://www.dailymail.co.uk/news/article-12658023/Home-Office-offers-foreign-rapist-1-250-taxpayer-money-LEAVE-Britain-decade-convicted.html,1,5
10,3,1,13,1,https://www.dailymail.co.uk/video/news/video-3041099/Video-Veteran-windrush-immigrant-playing-cricket-team-UK.html,1,5
10,3,1,9,1,https://www.dailymail.co.uk/news/article-12647727/Nebraska-Governor-Jim-Pillen-reporter-Yanqi-Xu-communist-China.html,1,5
10,3,1,2,0,https://www.dailymail.co.uk/news/article-12627493/Danish-government-accused-racism-plan-break-ghettos-non-Western-immigrant-communities-bid-boost-integration-cities.html,1,5
10,3,1,8,1,https://www.dailymail.co.uk/news/article-12626141/How-German-immigrant-knew-shoes-started-Birkenstock-craze-realizing-cured-chronic-foot-pain-hippy-health-food-stores-place-initially-sell-them.html,1,5
10,3,1,9,1,https://www.dailymail.co.uk/wires/ap/article-12617547/Memorial-honors-1911-Triangle-Shirtwaist-factory-fire-deaths-galvanized-US-labor-movement.html,1,5
10,3,1,13,1,https://www.dailymail.co.uk/news/article-12612325/Train-Karen-Brianna-Pinnix-emerges-Manhattan-apartment-time-drunkenly-berating-German-tourists-NJ-train-telling-f-k-country.html,0,5
10,3,1,3,1,https://www.dailymail.co.uk/news/article-12610525/illegal-immigrant-murdered-brothers-wife-london.html,1,5
10,3,1,12,0,https://www.dailymail.co.uk/news/article-12601127/danish-law-ghettos-immigrants-fury.html,1,5
9,3,1,7,1,https://www.dailymail.co.uk/galleries/article-12574889/Shocking-moment-Border-Patrol-agents-CUT-razor-Eagle-Pass.html,1,5
9,3,1,3,0,https://www.dailymail.co.uk/news/article-12573411/Shocking-moment-five-Border-Patrol-agents-CUT-razor-wire-Eagle-Pass-allow-migrants-enter-Texas-Governor-Abbott-installed-Rio-Grande.html,1,5
9,3,1,11,0,https://www.dailymail.co.uk/wires/ap/article-12568979/Chinese-immigrant-workers-sue-forced-labor-illegal-marijuana-operation-Navajo-land.html,1,5
9,3,1,13,1,https://www.dailymail.co.uk/news/article-12564963/Danny-Lim-Man-charged-punching-kicking-Sydney-activist-Strathfield.html,1,5
9,3,1,13,1,https://www.dailymail.co.uk/wires/afp/article-12563047/Prosecutors-say-Canada-fashion-mogul-used-status-assault-women.html,1,5
9,3,1,8,1,https://www.dailymail.co.uk/galleries/article-12546157/Vivek-Ramaswamy-reveals-Indian-father-not-U-S-citizen.html,1,5
9,3,1,11,0,https://www.dailymail.co.uk/galleries/article-12545915/Vivek-Ramaswamy-reveals-Indian-father-not-citizen.html,1,5
9,3,1,11,0,https://www.dailymail.co.uk/news/article-12545419/Vivek-Ramaswamy-reveals-Indian-father-NOT-U-S-citizen.html,1,5
9,3,1,3,1,https://www.dailymail.co.uk/news/article-12541693/Peru-murder-houston-migrant-crisis-border-Eagle-Pass.html,1,5
9,3,1,12,0,https://www.dailymail.co.uk/news/article-12537169/colony-ridge-Texas-illegal-migrant-town.html,1,5
9,3,1,6,1,https://www.dailymail.co.uk/video/tvshowbiz/video-3018783/Video-Arnold-Schwarzenegger-celebrates-40th-citizenship-anniversary.html,1,5
9,3,1,2,0,https://www.dailymail.co.uk/wires/ap/article-12525275/Uncertain-afraid-Florida-s-immigrants-grapple-disrupted-reality-new-law.html,1,5
9,3,1,11,0,https://www.dailymail.co.uk/news/article-12506109/DAVID-MARCUS-Mayor-Eric-Adams-New-York-destroy-migrant-crisis-racists.html,1,5
9,3,1,11,0,https://www.dailymail.co.uk/news/article-12497549/The-View-hosts-migrants-arriving-New-York-City-resettled-elsewhere.html,1,5
9,3,1,9,1,https://www.dailymail.co.uk/tvshowbiz/article-12494487/RuPauls-Drag-Race-contestant-Hollywould-Star-surprised-elimination-says-missed-opportunity-feature-black-immigrant-finale.html,1,5
9,3,1,2,0,https://www.dailymail.co.uk/wires/ap/article-12494077/Chicago-migrants-police-stations-tent-camps-winter-mayors-plan.html,1,5
9,3,1,11,0,https://www.dailymail.co.uk/wires/pa/article-12493969/Gordon-Brown-warns-aggressive-nationalism-sweeping-world.html,0,5
9,3,1,12,0,https://www.dailymail.co.uk/wires/ap/article-12484717/Civil-rights-lawsuit-North-Dakota-accuses-white-supremacist-group-racial-intimidation.html,1,5
9,3,1,10,0,https://www.dailymail.co.uk/wires/ap/article-12478107/Clashes-erupt-Swedens-largest-city-Quran-burning-3-detained.html,1,5
9,3,1,5,0,https://www.dailymail.co.uk/wires/ap/article-12472009/840-000-Afghans-whove-applied-key-US-resettlement-program-Afghanistan-report-says.html,1,5
8,3,1,13,1,https://www.dailymail.co.uk/news/article-12431069/The-sad-story-proud-immigrant-family-torn-apart-grief-lost-business-gruesome-death-daughter-19-body-acid-bath.html,1,5
8,3,1,12,0,https://www.dailymail.co.uk/travel/travel_news/article-12442459/book-New-York-photos-past-present.html,0,5
8,3,1,11,0,https://www.dailymail.co.uk/news/article-12446567/Casey-DeSantis-Republican-debate-guests-9-11-Trump-Saudi-LIV-golf-Angel-family-illegal-immigrant.html,0,5
8,3,1,11,0,https://www.dailymail.co.uk/wires/ap/article-12443531/New-York-governor-urges-Biden-help-state-migrant-surge.html,0,5
8,3,1,12,0,https://www.dailymail.co.uk/wires/afp/article-12438263/How-lone-immigrant-wolf-revived-forest-ecosystem.html,0,5
8,3,1,12,0,https://www.dailymail.co.uk/wires/ap/article-12427641/Immigrant-workers-lives-livelihoods-documents-limbo-Hawaii-fire.html,1,5
8,3,1,7,1,https://www.dailymail.co.uk/news/article-12424431/Migrant-18-captured-cops-raped-killed-Texas-girl-11-dumped-bed.html,1,5
8,3,1,13,1,https://www.dailymail.co.uk/news/article-12413291/Iranian-refugee-millionaire-Nashville-car-salesman.html,1,5
8,3,1,3,0,https://www.dailymail.co.uk/video/news/video-3000979/Texas-police-discuss-murder-girl-illegal-immigrant.html,1,5
8,3,1,7,1,https://www.dailymail.co.uk/news/article-12422225/Texas-girl-raped-murdered-illegal-immigrant-El-Paso.html,1,5
8,3,1,13,1,https://www.dailymail.co.uk/femail/article-12417019/Sam-Asghari-transformation-Britney-Spears-Iranian-immigrant-100lbs-decaying-teeth.html,0,5
8,3,1,6,1,https://www.dailymail.co.uk/wires/afp/article-12411709/Tunisian-interfaith-procession-calls-tolerance-instead-hate.html,1,5
8,3,1,13,1,https://www.dailymail.co.uk/wires/afp/article-12406655/Father-son-hunger-strike-Iran-prison-outside-White-House.html,1,5
8,3,1,13,1,https://www.dailymail.co.uk/wires/ap/article-12398383/As-flames-swallowed-Maui-survivors-harrowing-escapes.html,0,5
8,3,1,12,0,https://www.dailymail.co.uk/news/article-12378975/Brits-rent-room-illegal-immigrant-face-fines-5-000-new-measures.html,1,5
8,3,1,12,0,https://www.dailymail.co.uk/money/markets/article-12368955/Serco-sales-handed-804m-boost-immigration-spending.html,1,5
8,3,1,9,1,https://www.dailymail.co.uk/news/article-12366613/Seafolly-sold-overseas-buyer-Bondi-Brands-Group-just-months-swimwear-company-divided-Australia-non-binary-model-Deni-Todorovi.html,1,5
8,3,1,13,1,https://www.dailymail.co.uk/wires/pa/article-12364595/Former-Ivory-Coast-President-Bedie-dies-89-party-says.html,1,5
7,3,1,11,0,https://www.dailymail.co.uk/news/article-12350853/Mar-Lago-property-manager-Carlos-Oliveira-loyal-hard-working-Portuguese-immigrant-trapped-family-friends-say.html,0,5
7,3,1,1,0,https://www.dailymail.co.uk/news/article-12335723/Patriotism-free-fall-Just-39-adults-18-young-people-extremely-proud-American.html,1,5
7,3,1,12,0,https://www.dailymail.co.uk/travel/travel_news/article-12310495/Fascinating-images-reveal-incredible-network-hidden-underground-gardens-California-took-one-man-40-YEARS-dig-HAND-feature-fruit-grove-chapel-kitchen.html,1,5
7,3,1,13,1,https://www.dailymail.co.uk/news/article-12326551/Illegal-immigrant-murdered-sister-law-hatchet-reported-Home-Office-calmly-texted-husband-tell-wife-dead.html,1,5
7,3,1,13,1,https://www.dailymail.co.uk/wires/ap/article-12302169/The-man-threatened-burn-holy-books-outside-Israeli-Embassy-Sweden-abandons-plan.html,1,6
7,3,1,10,0,https://www.dailymail.co.uk/wires/ap/article-12299643/Swedish-police-authorize-protest-man-plans-burn-Torah-Bible-outside-Israeli-Embassy.html,1,5
7,3,1,12,0,https://www.dailymail.co.uk/news/article-12298817/Viliami-Teukava-Fakavamo-Paki-jailed-rape-Mackay-District-Court.html,0,5
7,3,1,12,0,https://www.dailymail.co.uk/news/article-12295907/San-Francisco-food-hall-La-Cocina-close-drug-dealers-scared-diners.html,1,5
7,3,1,2,0,https://www.dailymail.co.uk/wires/afp/article-12283353/Top-French-photo-fest-shows-unseen-work-US-legend-Saul-Leiter.html,1,5
7,3,1,2,0,https://www.dailymail.co.uk/wires/ap/article-12276707/An-Afghan-man-spent-years-helping-US-forces-Afghanistan-shot-killed-Washington.html,1,3
7,3,1,3,1,https://www.dailymail.co.uk/news/article-12272003/Womans-horror-randomly-attacked-homeless-Afghan-immigrant.html,1,3
7,3,1,3,1,https://www.dailymail.co.uk/video/crime/video-2974247/Video-Afghan-immigrant-tries-break-enter-womans-house-random-attack.html,1,3
7,3,1,10,0,https://www.dailymail.co.uk/wires/pa/article-12265847/Far-right-figure-ends-crowdfunder-officer-detained-shot-teenager.html,1,5
7,3,1,3,1,https://www.dailymail.co.uk/news/article-12263477/Illegal-Algerian-migrant-raped-drunk-student-Newcastle-jailed-faces-deportation.html,1,5
7,3,1,1,0,https://www.dailymail.co.uk/news/article-12257135/Another-bus-carrying-dozens-migrants-Texas-arrives-Union-Station-downtown-L-A.html,1,5
7,3,1,5,0,https://www.dailymail.co.uk/wires/ap/article-12255283/2nd-bus-carrying-asylum-seekers-Texas-arrives-Los-Angeles.html,1,5
6,3,1,11,0,https://www.dailymail.co.uk/wires/ap/article-12246771/Philippines-considering-US-request-host-visa-processing-center-Afghans-despite-concerns.html,0,5
6,3,1,12,0,https://www.dailymail.co.uk/money/markets/article-12246047/Serco-ups-profit-guidance-demand-immigration-services-rises.html,1,5
6,3,1,13,1,https://www.dailymail.co.uk/wires/pa/article-12242765/Pedro-Pascal-named-Carnegie-s-annual-Great-Immigrants-list.html,1,5
6,3,1,13,1,https://www.dailymail.co.uk/wires/ap/article-12242565/Pedro-Pascal-World-Banks-Ajay-Banga-named-Carnegies-2023-Great-Immigrants-list.html,0,5
6,3,1,9,1,https://www.dailymail.co.uk/wires/ap/article-12236761/Canadas-largest-city-elects-woman-color-mayor.html,1,5
6,3,1,6,1,https://www.dailymail.co.uk/news/article-12232689/Migrants-sleeping-Chicago-police-stations-say-treated-BETTER-shelters.html,1,5
6,3,1,9,1,https://www.dailymail.co.uk/femail/article-12196203/Dad-didnt-really-death-life.html,1,5
6,3,1,8,1,https://www.dailymail.co.uk/wires/ap/article-12204127/Edwidge-Danticat-wins-PEN-Malamud-prize-lifetime-achievement-short-story-writing.html,1,5
6,3,1,11,0,https://www.dailymail.co.uk/wires/ap/article-12201989/Finlands-center-right-leader-says-program-new-coalition-including-far-right-party-ready.html,0,5
6,3,1,2,0,https://www.dailymail.co.uk/wires/ap/article-12196789/Migrants-bussed-Texas-Los-Angeles-mayor-calls-despicable-stunt.html,1,5
6,3,1,11,0,https://www.dailymail.co.uk/news/article-12189609/Sadiq-Khans-staff-banned-calling-people-male-female-absurd-inclusivity-drive.html,0,5
6,3,1,8,1,https://www.dailymail.co.uk/wires/afp/article-12179965/Pixar-returns-immigrant-fable-Elemental.html,1,5
6,3,1,11,0,https://www.dailymail.co.uk/galleries/article-12160977/Chicago-resident-55-slams-51-million-immigrant-aid-package.html,0,5
6,3,1,3,0,https://www.dailymail.co.uk/news/article-12153491/San-Francisco-store-owner-slams-Dem-citys-politicians-gang-thieves-100-000.html,1,3
5,3,1,8,1,https://www.dailymail.co.uk/femail/article-12139853/Interior-design-expert-reveals-3-things-making-home-look-cheap.html,1,5
5,3,1,13,1,https://www.dailymail.co.uk/news/article-12137083/Eric-Adams-slams-CUNY-grad-divisiveness-calling-attacks-fascist-police.html,1,5
5,3,1,4,1,https://www.dailymail.co.uk/news/article-12134283/Alleged-leader-gang-smuggled-3-000-migrants-Britain-fights-extradition-Belgium.html,1,5
5,3,1,11,0,https://www.dailymail.co.uk/galleries/article-12110553/NYC-Mayor-Eric-Adams-calls-migrants-sent-U-S-city.html,0,5
5,3,1,11,0,https://www.dailymail.co.uk/news/article-12107153/Georgia-Democrat-launches-scathing-attack-party-prioritizing-migrants-local-kids.html,1,5
5,3,1,12,0,https://www.dailymail.co.uk/news/article-12094909/Truckers-strike-Florida-sees-grocery-shelves-left-bare.html,0,5
5,3,1,9,1,https://www.dailymail.co.uk/wires/ap/article-12090463/Lidia-Bastianich-honors-immigrants-food-PBS-special-Lidia-Celebrates-America.html,1,5
5,3,1,13,1,https://www.dailymail.co.uk/news/article-12089859/PICTURED-Honduran-teenager-died-Florida-migrant-center.html,1,5
5,3,1,11,0,https://www.dailymail.co.uk/wires/pa/article-12085857/Braverman-insists-not-hypocritical-push-lower-migration.html,0,5
5,3,1,8,1,https://www.dailymail.co.uk/femail/article-12077925/I-bought-6-plates-thrift-store-ended-PICASSOS-worth-40-000.html,1,5
5,3,1,2,0,https://www.dailymail.co.uk/news/article-12073931/NHS-pay-black-nurse-40-000-boss-told-bleach-skin-white.html,1,5
5,3,1,11,0,https://www.dailymail.co.uk/wires/afp/article-12069981/Florida-governor-signs-law-toughening-conditions-undocumented-migrants.html,0,5
5,3,1,11,0,https://www.dailymail.co.uk/news/article-12043915/GOP-Senate-candidate-Bernie-Moreno-accused-reinventing-familys-wealthy-roots.html,0,5
5,3,1,9,1,https://www.dailymail.co.uk/wires/ap/article-12047797/Barrera-hopes-Carmen-film-shows-human-border.html,1,5
5,3,1,11,0,https://www.dailymail.co.uk/news/article-12043367/Jesse-Watters-slammed-saying-tell-illegal-immigrant-just-looking-them.html,0,5
5,3,1,3,1,https://www.dailymail.co.uk/galleries/article-12041325/TX-man-accused-killing-five-people-caught-four-day-manhunt.html,1,5
5,3,1,2,0,https://www.dailymail.co.uk/wires/ap/article-12039299/Cities-say-shelters-budgets-hit-immigration-uptick.html,1,5
5,3,1,7,1,https://www.dailymail.co.uk/news/article-12037721/Nine-year-old-boy-killed-Texas-mass-shooting-friends-monster-suspects-child.html,1,5
4,3,1,8,1,https://www.dailymail.co.uk/news/article-12019841/Mother-Princess-Beatrices-stepson-Wolfie-launches-reality-TV-career-eve-Kings-coronation.html,1,5
4,3,1,11,0,https://www.dailymail.co.uk/wires/ap/article-12009601/Kansas-new-anti-ESG-law-amid-raft-culture-war-vetoes.html,0,5
4,3,1,11,0,https://www.dailymail.co.uk/wires/afp/article-12009497/Dangerous-misinformer-Tucker-Carlsons-legacy-falsehoods.html,0,5
4,3,1,11,0,https://www.dailymail.co.uk/news/article-12002879/Republican-suggests-white-descendants-northern-Civil-War-soldiers-reparations.html,0,5
4,3,1,11,0,https://www.dailymail.co.uk/video/news/video-2924243/Video-2021-campaign-video-Bernie-Moreno-Pro-Trump-legal-immigrant.html,0,5
4,3,1,9,1,https://www.dailymail.co.uk/news/article-11975859/Lenny-Henry-reveals-family-faced-deportation-Windrush-scandal.html,1,5
4,3,1,11,0,https://www.dailymail.co.uk/wires/afp/article-11953479/Irish-Joe-Immigrant-roots-central-Bidens-political-identity.html,0,5
4,3,1,11,0,https://www.dailymail.co.uk/news/article-11942173/The-judge-Trump-says-HATES-Juan-Merchan-presiding-hush-money-case.html,0,5
4,3,1,11,0,https://www.dailymail.co.uk/wires/afp/article-11936417/Trump-New-York-Americas-ultimate-love-hate-relationship.html,0,5
4,3,1,9,1,https://www.dailymail.co.uk/femail/article-11934043/Who-Steve-Banerjee-creator-Chippendales-embroiled-brutal-MURDER-plot.html,1,5
3,3,1,12,0,https://www.dailymail.co.uk/travel/article-11881733/Haunting-photos-reveal-devastation-left-Triangle-Shirtwaist-Factory-fire.html,0,5
3,3,1,9,1,https://www.dailymail.co.uk/femail/article-11896353/Inside-lavish-life-caviar-heiress.html,1,5
3,3,1,11,0,https://www.dailymail.co.uk/wires/pa/article-11895691/PM-tells-Rishi-Sunak-wants-Albanians-UK-feel-honoured.html,1,5
3,3,1,7,1,https://www.dailymail.co.uk/wires/ap/article-11891699/Review-A-compassionate-immigrant-drama-Tori-Lokita.html,1,5
3,3,1,13,1,https://www.dailymail.co.uk/news/article-11861997/Mans-home-ownership-dream-began-saving-time-Subway-job-turns-disaster.html,1,5
3,3,1,11,0,https://www.dailymail.co.uk/wires/ap/article-11869365/Chef-Marcus-Samuelsson-elevates-diversity-culinary-world.html,0,5
3,3,1,9,1,https://www.dailymail.co.uk/tvshowbiz/article-11865293/Bachelor-couple-reveal-wedding-guests-thought-attending-engagement-party.html,1,5
3,3,1,13,1,https://www.dailymail.co.uk/tvshowbiz/article-11852669/Aussie-nominees-Cate-Blanchett-Baz-Luhrmann-lose-2023-Academy-Awards-Oscars-ceremony.html,0,5
